text,label
"Subject: 80 % discount on all adobe titles  opt - in email special offer unsubscribe me search software top 10 new titles on sale now ! 1 office pro edition 20032 windows xp pro 3 adobe creative suite premium 4 systemworks pro 2004 edition 5 flash mx 20046 corel painter 87 adobe acrobat 6 . 08 windows 2003 server 9 alias maya 6 . 0 wavefrontl 0 adobe premiere see more by this manufacturer microsoft apple software customers also bought these other items . . microsoft office professional edition * 2003 * microsoft choose : see other options list price : $ 899 . 00 price : $ 69 . 99 you save : $ 830 . 01 ( 92 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : analyze and manage business information using access databases exchange data with other systems using enhanced xml technology control information sharing rules with enhanced irm technology easy - to - use wizards to create e - mail newsletters and printed marketing materials more than 20 preformatted business reports sales rank : # 1 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 1 , 768 reviews . write a review . microsoft windows xp professional or longhorn edition microsoft choose : see other options list price : $ 279 . 00 price : $ 49 . 99 you save : $ 229 . 01 ( 85 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : designed for businesses of all sizes manage digital pictures , music , video , dvds , and more more security with the ability to encrypt files and folders built - in voice , video , and instant messaging support integration with windows servers and management solutions sales rank : # 2 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 868 reviews . write a review . adobe creative suite premium adobe choose : see other options list price : $ 1149 . 00 price : $ 99 . 99 you save : $ 849 . 01 ( 90 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : an integrated design environment featuring the industrys foremost design tools in - depth tips , expert tricks , and comprehensive design resources intuitive file finding , smooth workflow , and common interface and toolset single installer - - control what you install and when you install it cross - media publishing - - create content for both print and the web sales rank : # 3 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 498 reviews . write a review .",1
"Subject: legal advice  * this message was transferred with a trial version of communigate ( tm ) pro *  we all  need a good attorney to call in today ' s society .  keeping ahead of the legal issues in our life was just simply more than we could  bear . we needed legal advice and we needed it right away . unfortunately , being middle class , put us in the wrong income bracket to have such a necessity . now all of this has changed .  think about the issues that can suddenly come up in your personal life :  monday : the dog bit the mailman - do you know what to do ?  tuesday : the building inspector drops by and announces that the permits on file with their office do not  allow your garage conversion . "" what now , "" you think to yourself .  wednesday : you ' ve been considering home - schooling your children for some time . now your daughter announces that she is being picked on yet again , and simply will not attend another day . what are the legal ramifications of home schooling your children ?  thursday : speeding ticket goes to warrant for your 17 - year - old son . you haven ' t a clue how to handle  it .  friday : your ex - spouse has missed another child support payment . . . who do you call ?  and what about all the other things :  received a traffic ticket you thought was unjustified ?  paid a bill you knew was unfair ?  lost a security deposit ?  bought a home or purchased a car ?  signed an employment contract ?  had difficulty collecting an insurance claim ?  had trouble with your credit report ?  been involved in a landlord or property dispute ?  been involved in a separation or divorce ?  had to collect child support ?  prepared a will or wanted to ?  in your personal life , you need legal representation available to you all the time . but most of us never have it because we can ' t afford it .  now there is a program that not only provides quality legal help ,  but it provides it 24 hours a day , with an attorney helping you the same day you call them -  and it is for a small monthly fee . no kidding . somewhere between twenty and forty dollars a month , depending upon the plan you choose .  click here  not  interested ? take your em ail out of our data base by visitng the site and following removal instructions  126",1
"Subject: fw : re : user name & password to membership to 15 sites cpunks @ minder . net pknkn  # #  # adult club ? #  # offers free membership #  # #  15 of the best adult sites on the internet for free !  > > > instant access to all sites now  > > > your user name and password is .  > > > user name : cpunks @ minder . net  > > > password : do 949 w 4 z  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  news 07 / 01 / 02  with just over 2 . 2 million members that signed up for free , last month there were 429 , 947 new  members . are you one of them yet ? ? ?  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  our membership faq  q . why are you offering free access to 15 adult membership sites for free ?  a . i have advertisers that pay me for ad space so you don ' t have to pay for membership .  q . is it true my membership is for life ?  a . absolutely you ' ll never have to pay a cent the advertisers do .  q . can i give my account to my friends and family ?  a . yes , as long they are over the age of 18 .  q . do i have to sign up for all 15 membership sites ?  a . no just one to get access to all of them .  q . how do i get started ?  a . click on one of the following links below to become a member .  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  # 15 . > new ! > celebs tv  click here > http : / / 157 . 237 . 128 . 20 / celebst / ? aid = 818932  # 14 . > new ! > naughty live cam  click here > http : / / 157 . 237 . 128 . 20 / cams / ? aid = 818932  # 13 . > adults farm  click here > http : / / 157 . 237 . 128 . 20 / farm / ? aid = 818932  # 12 . > fetish door  click here > http : / / 157 . 237 . 128 . 20 / fetish / ? aid = 818932  # 11 . > teen sex dolls ( voted best adult site 2001 - 2002 ! )  click here > http : / / 157 . 237 . 128 . 20 / teen / ? aid = 818932  # 10 . > sweet latinas  click here > http : / / 157 . 237 . 128 . 20 / latina / ? aid = 818932  # 9 . > fetishes  click here > http : / / 157 . 237 . 128 . 20 / wicked / ? aid = 818932  # 8 . > tits patrol  click here > http : / / 157 . 237 . 128 . 20 / tits / ? aid = 818932  # 7 . > pinklicious  click here > http : / / 157 . 237 . 128 . 20 / pink / ? aid = 818932  # 6 . > play house porn  click here > http : / / 157 . 237 . 128 . 20 / play / ? aid = 818932  # 5 . > sinful cherries  click here > http : / / 157 . 237 . 128 . 20 / sinful / ? aid = 818932  # 4 . > asian sex fantasies  click here > http : / / 157 . 237 . 128 . 20 / asian / ? aid = 818932  # 3 . > hot stripper sluts  click here > http : / / 157 . 237 . 128 . 20 / stripper / ? aid = 818932  # 2 . > lesbian lace  click here > http : / / 157 . 237 . 128 . 20 / lesbian / ? aid = 818932  # 1 . > gay porn club  click here > http : / / 157 . 237 . 128 . 20 / stripper / ? aid = 818932  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  removal instructions :  you have received this advertisement because you have opted in to receive free adult internet  offers and specials through our affiliated websites . if you do not wish to receive further emails or  have received the email in error you may opt - out of our database here http : / / 157 . 237 . 128 . 20 / optout /  . please allow 24 hours for removal .  this e - mail is sent in compliance with the information exchange promotion and privacy protection  act . section 50 marked as ' advertisement ' with valid ' removal ' instruction .  - - - -  this sf . net email is sponsored by : jabber - the world ' s fastest growing  real - time communications platform ! don ' t just im . build it in !  http : / / www . jabber . com / osdn / xim  spamassassin - sightings mailing list ",1
"Subject: ebay notice - your ebay account has been stolen !  update  your account information within 24 hours  valued ebay  member ,  according to our site policy you will have to confirm that you are the  real owner of the ebay account by completing the following form or else your  account will be suspended within 24 hours for investigations .  never share your  ebay password to anyone !  establish your proof of  identity with id verify ( free of charge ) - an easy way to help others trust  you as their trading partner . the process takes about 5 minutes to complete  and involves updating your ebay information . when you ' re successfully  verified , you will receive an id verify icon  in your feedback profile . currently , the service is only available to  residents of the united states and u . s . territories ( puerto rico , us virgin  islands and guam . )  to update your ebay records  click here : ",1
"Subject: make your rivals envy  lt is really hard to recollect a company : the  market is full of sugqestions and the information isoverwheiminq ; but a good  catchy logo , styllsh stationery and outstanding website  wili make the task much easier .  we do not promise that having ordered a iogo your  company will automaticaliy become a worid ieader : it isquite clear that  without qood products , effective business organization and practicable aim it  will be hotat nowadays market ; but we do promise that your marketing efforts  will become much more effective . here is the list of clear  benefits : creativeness : hand - made , original logos , specially done  to reflect your distinctive company image . convenience : logo and stationery  are provided in all formats ; easy - to - use content management system letsyou  change your website content and even its structure . promptness : you  will see logo drafts within three business days . affordability : your  marketing break - through shouldn ' t make gaps in your budget . 100 % satisfaction  guaranteed : we provide unlimited amount of changes with no extra fees for you to  be surethat you will love the result of this collaboration . have a look at our  portfolio _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: your help  dear sir ,  i am mrs mariam abacha , wife of the late nigerian  head of state , general sani abacha who died on  the 8 th  of june 1998 while still on active duty . i am  contacting you in view of the fact that we will  be of  great assistance to each other likewise  developing a  cordial relationship .  i currently have within my reach the sum of  thirty  six million united states dollars  ( us $ 36 , 000 , 000 ) in  cash , which i intend to use for investment  purposes  specifically in your country . this money came  as a  result of a payback contract deal between my  late  husband and a russian firm on our country ' s  multi - billion dollars ajaokuta steel plant . the  russian partners returned my husbands share of  us $ 36 , 000 , 000 after his death and lodge it with  my  late husband ' s security company in nigeria of  which i  am a director . right now the new civilian  government  have intensified their probe on my husband ' s  financial  resources and they have revoked our licenses  that  allows us to own a financial and oil company .  in view  of this , i acted very fast to withdraw the  us $ 36 , 000 , 000 from the company ' s vault and  deposited  it in a privately erected security safe abroad .  no record ever existed concerning the money  neither is  the money traceable by the government because  there is  no documentation showing that we received the  money  from the russians .  due to the current situation in the country  concerning  government attitude towards my family , it has  become  quite impossible for me to make use of this  money  within , thus i seek assistance to transfer this  money  into your safe bank account . on your consent , i  shall expect  you to contact me urgently to enable us discuss  details of this transaction .  bearing in mind that your assistance is needed  to  transfer the funds , i propose a commission of  20 % of  the total sum to you for the expected services  and  assistance . your urgent response is highly  needed so  as to stop further contacts . all correspondent  should be forwarded to this email : zenab . m @ ompadec . zzn . con  or you can call my son mobile : hamza 234 - 8023137978 i use this  opportunity to implore you to exercise the most  utmost  indulgence to keep this matter extra ordinarily  confidential what ever your decision while i  await your  prompt response .  best personal regards ,  mrs mariam abacha .  - - - -  this sf . net email is sponsored by : jabber - the world ' s fastest growing  real - time communications platform ! don ' t just im . build it in !  http : / / www . jabber . com / osdn / xim  spamassassin - sightings mailing list ",1
"Subject: any med for your girl to be happy !  your girl is unsatisfied with your potency ? don ' t wait until she finds another men !  click here to choose from a great variety of llcensed love t @ bs ! best pri $ es , fast shippinq and guaranteed effect ! here you buy it riqht from warehouse !  the store is verified by bbb and approved by visa ! ",1
"Subject: you want to submit your website to search engines but do not know how to do it ?  submitting your website in search engines may increase  your online sales dramatically .  lf you invested time and money into your website , you  simply must submit your website  oniine otherwise it wili be invisibie virtuaily , which means efforts spent in vain .  if you want  people to know about your website and boost your revenues , the oniy way to do  that is to  make your site visibie in places  where people search for information , i . e .  submit your  website in multipie search enqines .  submit your website oniine  and watch visitors stream to your e - business .  best regards ,  feiipaaguilar _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: re : [ 1 ] save over $ 70 on this exquisite software suite . 32004  take  control of your computer with this top - of - the - line software !  norton  systemworks 2002 software suite  - professional edition -  includes  six - yes 6 !  - feature - packed utilitiesall for 1  special low  price of only  $ 29 . 99 !  this  software will : -  protect your computer from unwanted and hazardous viruses -  help secure your private valuable information - allow  you to transfer files and send e - mails safely -  backup your all your data quick and easily - improve your  pc ' s performance w / superior  integral diagnostics ! - you ' ll never have to take your  pc to the repair shop again !  6  feature - packed utilities  1  great price  a $ 300 +  combined retail value  yours for  only $ 29 . 99 !  price includes free  shipping ! and  for a limited time buy any 2 of our products get 1 free !  don ' t fall  prey to destructive viruses or hackers ! protect your computer and  your valuable information and  -  click here to order yours now ! -  or call  toll - free 1 - 800 - 861 - 1481 !  your email  address was obtained from an opt - in list . opt - in imcas ( ineternet  mail coalition against spam ) approved list - reference #  3 r 3109 uz . if you wish to be unsubscribed from this list , please click  here . allow 5 business days for removal . if you have previously unsubscribed and are still receiving  this message , you may email our spam  abuse control center . we do not condone spam in any shape or form .  thank you kindly for your cooperation . ",1
"Subject: hey ! tell your friends to hit me up  hi  i ` ve found cool site , it is a lot of programs and all of them cost very cheaply !  it ' s a url http : / / www . softforfast . info /  and you can download them right after purhases ! you will no need to wait 2 - 3 week for cd delivery .  - - - - - - - - - - - - -  bellum babbitt allegoric atchison",1
"Subject: underpriced issue with high return on equity  the oil and gas advisory  now that oil and gas has entered a long - term bul | market ,  our speciaity in pinpointing the hottest companies of the few remaining  undervaiued energy plays has produced soaring returns .  emerson oi | and gas ( eogi ) is an energy developer in the us "" oil belt ""  and in canada ' s most highiy coveted reservoirs with generating  potentia | of millions per week .  breaking news ! ! !  emerson oil and gas , inc . , ( eogi ) is pleased to announce that the  aiberta energy & utiiity board has issued license no . o 330206 for the  company ' s we | | 11 - 16 - 24 - 2 the acadia project .  the acadia project consists of 15 sections in aiberta in an area that  produces natura | gas from the viking formation , has oi | potentia | in the  bakken zone and gas potential in the coiony and second white specks  zones . the viking contains natura | gas in we | | s around the acadia project  and has the potentia | for 13 bcf gas in the reservoir under the | eases .  gas weils in the area have caicuiated aof rates up to 14 mmcf per day .  the project is | ocated in eastern alberta with year round access and an  estabiished production and equipment infrastructure . well costs are  expected to be $ 600 , 00 o dri | | ed , cased and compieted and the advanced  funds will go towards the driiling of the first well . each weil on a | ease  earns emerson a 49 % working interest in one section .  emerson oil and gas , inc . , ( eogi ) is pleased to announce that the land  lease has been surveyed and acquired regarding the acadia project .  the acadia project consists of 15 sections in aiberta in an area that  produces natural gas from the viking formation , has oi | potential in the  bakken zone and gas potential in the coiony and second white specks  zones . the viking contains natural gas in weils around the acadia project  and has the potentia | for 13 bcf gas in the reservoir under the leases .  gas we | | s in the area have caicuiated aof rates up to 14 mmcf per day .  the project is located in eastern aiberta with year round access and an  estabiished production and equipment infrastructure . weil costs are  expected to be $ 60 o , ooo dri | | ed , cased and compieted and the advanced  funds will go towards the dri | | ing of the first we | | . each weil on a lease  earns emerson a 49 % working interest in one section .  symbol - eogi  price - . o 26  the vaiue of eogi ' s shares will skyrocket :  1 . price charts confirm oi | prices are experiencing the strongest bul |  market in a generation .  2 . natura | gas prices have tripied in the | ast two years .  3 . with multipie projects in high - gear and the expanding production on  reserves worth multi - mi | | ions , eogi is selling for | ess than 1 / 4 the  vaiue of its assets .  4 . emerson oi | and gas speciaiizes in using new technoiogy to turn  unproductive oi | and gas deposits into profitabie enterprises . aiready  shares in the oil and gas sector are rising faster than the overall market .  in fact , four of dow jones ' ten top performing industry sectors for the  past year are energy reiated . but it ' s in the mid - sized explorers and  developers | ike emerson ( eogi ) that the biggest gains are being made . in  the | ast 12 months , many of these stocks made tripie and even quadruple  returns .  our subscribers need to pay particuiariy close attention to undervalued  eogi shares , because it won ' t be a bargain for | ong . this smail company  with a comparably small market value , is sitting on a bonanza of oi |  and gas reserves - an unrecognized bonus for investors especialiy with  the daiiy jump in energy prices .  but al | that wi | | change in a few short weeks , as these reserves move  into production , bringing an explosion of cash that is expected to  capture the attention of the market , and have an equa | | y expiosive effect on  the share price .  what wi | | the cash flow from these projects do for the price of emerson  oil and gas ' shares ? well we do know this - the great thing about  investing in eogi is that your gains don ' t depend on further increases in  the price of oil and gas . even if energy prices stay flat , or decline  slightiy , you will sti | | make a very heaithy return . of course , energy  prices are expected to continue their meteoric rise over the next year  or so as predicted , meaning the value of eogi ' s assets and earnings  will soar even higher . in that case , the reward for investors will be  staggering .  overall , we consider eogi to be one of the | ast outstanding energy  plays in the oil and gas sector . once this discovery has been reaiized ,  eogi shares wi | | surge sharply on heavy investor attention . we have  identified this discovery for immediate accumulation . eogi ' s oil and  gas reserves are wel | established and are going into massive  production . eariy investors wil | secure optimum gains , and any additiona | news in  this area will reaily turn up the heat , causing us to revise our  targets upward in next week ' s builetin .  oil and gas advisory ( oga ) is not a investment expert . certain  statements contained in this newsietter may be future - looking statements within  the meaning of the private securities litigation reform act of 1995 .  such terms as expect , beiieve , may , wil | , and intend or similar terms may  identify these statements . past - performance is not an indicator of  future - resuits . this is not an expert to acquire or seil securities . oga is  an independent pubiication that was paid fifteen thousand doliars by a  third party for the continuing coverage and dissemination of this  company information . investors are suggested to seek proper guidance  from a financial expert . investors should use the information provided in  this newsietter as a starting point for gathering additiona |  information on the profiied company to a | | ow the investor to form their own  opinion regarding investment .  if you wish to stop future mailings , or if you feel you have been  wrongfuily placed in our membership , piease send a blank e mai | with no  thanks in the subject to daily _ 4 tip @ yahoo . com",1
"Subject: is this sto - ck ready to blaze higher ?  structure & technology report  may 10 th , 2005 - - for immediate release  investors and traders :  pinnacle group limited , inc . ( pgpu ) announces acquisition of aerofoam metals inc .  aerofoam metals inc is a | eading structural technoiogy company focused on the development  & commerciaiization of foamed aluminum products and components for the world market .  in today ' s market , aerofoam metals inc has cutting edge technology and | ittie competition .  symbo | : pgpu . pk  current price : o . 68  short term target price : $ 2 . 25  12 month target price : $ 5 . 25  pinnaclegli . com  aerofoam metals inc investment considerations :  - limited competition  - commitment to r & d  - cutting edge structura | technology  aerofoammetals . com  press release - - may loth , 2 oo 5 - - pinnacle acquisition of aerofoam  the company following extended re - negotiations with the major shareholder and management of aerofoam  metals incorporated ( "" aerofoam "" ) have reached an agreement in principle . the parties have entered into  a binding | etter of intent , whereby , pinnacle wi | | acquire a | | of the issued and outstanding shares of  aerofoam for new treasury shares of pinnacie . the number of shares to be issued to the shareholders of  aerofoam upon this acquisition will be 3 , 50 o , ooo common shares . the major shareholder of aerofoam who  beneficially owns 56 % of a | | the issued and outstanding shares of aerofoam has agreed to vote his shares  in favor of this acquisition . the parties hereto further agree to enter into a binding shareholders agreement  immediateiy and to hoid a specia | sharehoider meeting to ratify the acquisition within 6 o days of signing  this | etter of intent .  pinnacle group ltd profile :  pinnacie group is a u . s . based hoiding company , traded on the pinksheets . com , that searches for majority  equity positions in emerging companies . pinnacle group ltd offers skilled entrepreneurs , managers and ceos the option of  achieving their goals as part of a larger organization . the company provides capital and management  assistance to ventures that have the potentia | to mature into publiciy traded companies .  the company works closely with the management of companies that it acquires , using tried and proven methods  to expand the business , who are aiso open to innovative ideas on how to achieve targeted goals .  the company has great short term specuiative potential as  wel | as the potential for | ong term growth .  we believe the speculative near term target price is - $ 2 . 25  we beiieve the speculative long term target price is - $ 5 . 25  this is why pgpu might be the next hot pick !  please fo | | ow this one trade tuesday ! !  nothing in this e - mail shouid be considered personaiized investment  advice . although our empioyees may answer your general customer  service questions , they are not | icensed under securities laws to  address your particular investment situation . no communication by our  empioyees to you shouid be deemed as personaiized investment advice .  we expressly forbid our writers from having a financial interest in  any security recommended to our readers . ail of our empioyees and  agents must wait 24 hours after on - | ine pubiication or 72 hours after  the mailing of printed - oniy pubiication prior to following an initia |  recommendation . any investments recommended in this | etter shouid be  made only after consulting with your investment advisor and only after  reviewing the prospectus or financial statements of the company .  to cance | by mail or for any other subscription issues , reply piease to :  no _ morenewslettersl 0 @ yahoo . com  ( c ) 20 o 5 investment newsletter a | | rights reserved",1
"Subject: free sizzling ltc sales materials  ltc prospecting pamplets  ltc scriptless flip chart  25 of "" what is long term care ?  or  25 of "" 6 big myths of long term care ""  help your clients see the facts and figures needed in order to  understand the long term care insurance market . help them to learn  what ltci actually is and how important it is to their financial future .  yours free with your first appointment !  "" your options for long term care ""  unique scriptless flip chart  includes our 11 - step sales presentation !  contrast the value of  long term care insurance against medicare , medicaid and family care  - - showing that ltci is the alternative that makes sense . statistically  prove the importance of ltci for your clients ' twilight years .  yours free with your first application !  free pamphlet samples with inquiry !  don ' t forget to ask about . . .  our full portfolio of senior products  ltc annuity  lead programs  medicare supplement  ltci sales training  final expense  career opportunities  call or e - mail ltc advantage today !  or  please fill out the form below for more information  name :  e - mail :  phone :  city :  state :  we don ' t want anybody  to receive our mailings who does not wish to receive them . this is professional  communication sent to insurance professionals . to be removed from this  mailing list , do not reply to this message . instead , go here :  http : / / www . insuranceiq . com / optout ",1
"Subject: does financial freedom interest you ?  easy 30 - 50 % return ?  learn how you can receive a monthly check for 3 , 4 , or 5 %  a month until your initial investment is paid off . . . then a  monthly check for over 4 % a month for years to come . . .  we know it sounds impossible , but it ' s happening today .  for complete information on this  multi - trillion dollar industry :  http : / / market . pakoa . com / cl 6  to opt out :  please go to our "" "" opt - out "" "" website :  [ jk 9 ^ "" : } h & * tgobk 5 nkiys 5 ]",1
"Subject: . + . 80 to 95 % below wholesale 2306  80 to 95 %  below wholesale  new , and in quantities you need  a single unit , a pallet ,  or a truckload  1 . are you still looking for a very real business that can provide you and  your family with the lifestyle you desire ? or , just a second income in your  spare time ?  2 . would you invest $ 66 . 50 ( a 33 % discount off of our regular price of  $ 99 . 95 during this limited time promotion . ) in a business that could make you  financially secure by buying at up to 95 %  below wholesale and selling at 100 to 500 % + over your cost ?  if so , read on :  this is not a get rich quick scheme , but , it is a way for you to get into  a business with a minimal investment and , may be your first step towards a  rewarding first , or second income . for the longest time , only those , who were  able to make large investments were able to take advantage of this type of a  business . we have made it possible for everyone to do it , and at a price  everyone can afford .  corporate america has conditioned us to believe that security comes from  employment . yet layoffs are hitting an all time high , major corporations are  failing and we hope to never become the victims of this downsizing , career  burn out , illness or injury .  there was a time , when finding another job was not a problem , but today ,  the frightening reality for a lot of people is that the  plastic in their wallets determines the quality of their lives .  the hard facts show that our economy has moved from the industrial age  into the information , service and retail age . no longer can you depend on the  corporation to provide your family with job security . we all need a backup  plan .  if you are tired of living from paycheck to paycheck , and are willing to  work a few hours per week , than this may be for you .  please read further :  we will show you how you can buy , new , not out of date , products for pennies  on the wholesale dollar . we will not just send a  list , or catalog of where you can buy , but actual point and click database  with hyperlinks to suppliers?ffff 92 websites and specials pages , with email  addresses , phone and fax numbers , and their current hot  listings . unlike others?ffff 92 distribution businesses where you are provided with  wholesale catalogs , out of date cd ' s , or lists of government auctions that  sell jeeps for $ 10 , ( which are a myth ) , we provide an unlimited virtual  database of items at up to 95 % below wholesale from liquidators , not  wholesalers , that is up - dated on a weekly / daily basis by the suppliers . and  the products are available for immediate purchase and shipping to you , and  guarantee our product for 30 days with a full refund guarantee if it is not  what we say .  this database is designed for the individual or a small business . although  there are suppliers in this database selling in large quantities , most are  selected for their flexability in being willing sell in smaller  quantities at great savings ( 80 to 95 % below wholesale )  you will be able to buy such items as rca stereos that retail for $ 250 . 00 +  for $ 10 to $ 20 . 00 , new boom boxes for $ 12 . 50 each , palm pilots for $ 39 . 00 , cell  phone antenna boosters that sell on tv for $ 19 . 95 - - for . 16 cents , perfect  pancake makers as seen on tv for $ 19 . 95 , for $ 6 . 50 , cd?ffff 92 s for $ 0 . 75 each ,  pentium computers for as little as $ 11 . 00 , or computer software that retails  up to $ 74 . 99 for $ 0 . 50 each .  if you would like to see some sample listings and featured specials , please  email us at moreof 80 to 95 @ themail . com  you may purchase this database :  by credit card : at paypal to the account of datapaid 2000 @ yahoo . com  by phone with credit card at 502 - 741 - 8154  check by fax to :  specialty products 502 - 244 - 1373  ( just write a check and fax it to the above number , no need to mail )  ( please include email address for the transmission of database . )  by mail :  specialty products  210 dorshire court  louisville , ky 40245  ( please remember to include a valid email address for the transmission of  the database )  for your protection , we provide a 30 day , 100 %  money back , satisfaction guarantee , if we have misrepresented our  product .  what do you get for your $ 66 . 50 investment :  during promotion a , fully executable , database ( within 24 hours , or less ) of  100 ?ffff 92 s of suppliers with hyperlinks to their websites , fax and phone numbers  and a description of what type of product they handle and current product  specials .  and , on - going telephone support during normal business hours .  since this is such a fast changing business , with new products being added  and deleted on a weekly or even a daily basis , all data will be provided  within 24 hours of receipt of payment via email file transfer . ( no waiting or  shipping and handling costs ) the $ 66 . 50 is your total  one time cost . ( during promotion )  this database is for individuals who recognize an opportunity to make a  substantial income . keep in mind , everyone likes a bargain , and even more so  when the economy is down . so , even if you just want to buy for your own use , a  single purchase could repay your initial investment . and , remember we provide  a 30 day , full refund satisfaction guarantee .  we know that this has been a brief description , and you may want  additional information . you may email us at moreof 80 to 95 @ themail . com  for additional information and a sample of listings currently being offered by  various suppliers . ( if you give us some idea of what  types of products interest you , we will try to include some sample listings of  those products . )  we look forward to being of service in your new venture .  specialty products ",1
"Subject: any med for your girl to be happy !  your girl is unsatisfied with your potency ? don ' t wait until she finds another men !  click here to choose from a great variety of llcensed love t @ bs ! best pri $ es , fast shippinq and quaranteed effect ! here you buy it right from warehouse !  the store is verified by bbb and approved by vlsa ! ",1
Subject: secretly record all internet activity on any computer . . . bv  find out who they are chatting / e - mailing with all those hours !  is your spouse cheating online ?  are your kids talking to dangerous people on instant messenger ?  find out now ! - with big brother instant software download .  click on this link now to see actual screenshots and to order !  to be excluded from future contacts please visit :  http : / / 213 . 139 . 76 . 69 / php / remove . php  danie,1
"Subject: your e - mail to anvasetc - 1111 @ groups . msn . com cannot be delivered  you sent the message below to an unrecognized group : anvasetc - 1111 @ groups . msn . com  to check for the correct e - mail address of a group you belong to :  1 . go to the group ' s "" what ' s new "" page .  2 . click "" my e - mail settings "" under the tools area on the upper right side of the page .  to learn more about msn groups or for further assistance , please see our help area .  thanks ,  msn groups",1
"Subject: shee thinks i ' m a god  hello , welcome to pharm dowser online sho sequestration p  - one of animate the leading oniine pharmaceutical shops  aerify v  crepuscular g  cassia al  l capitated l  l slither a  solder rac imperatival l  hesitation is caught va  duffer um  andmanyother .  - save over 5 sufferance 0 %  - worldwide shl prevention pplng  - total c picnicker onfidentiaiity  - over 5 miiiion brighten customers in 130 countries  have a ni stucco ce day !",1
"Subject: this is where it all begins  no where else will you find the level of accuracy , detail and convenience .  act now ! you ' ll receive unlimited access to our world famous psychics with no per minute charges ! ! !  but ' s that ' s not all . . . you also get unlimited tarot and rune readings , real - time biorhythm charts , full in - depth numerology reports , detailed daily monthly horoscopes , real - time natal charts , a love analyzer , ouija board , and much , much more !  your future is waiting click here ! ! !  live psychics 24 / 7  numerology  horoscopes  astrology  the tarot  biorhythms  i ching  runes  and so much more !  this email is not sent unsolicited . you are opted in with cnn - si . you are receiving it because you requested receive this email by opting - in with our marketing partner . you will receive notices of exciting offers , products , and other options ! however , we are committed to only sending to those people that desire these offers . if you do not wish to receive such offers  click here . or paste the following into any browser : http : / / 65 . 162 . 84 . 5 / perl / unsubscribe . pl ? s = to remove your email name from our list . you may contact our company by mail at 1323 s . e . 17 th street , suite number 345 , ft . lauderdale , fl 33316 ",1
